char,x,y,width,height,char_idx_in_line,line_idx,page,word
h,140.0,140.0,15.0,31,1,0,page_3,These
e,155.0,140.0,15.0,31,2,0,page_3,These
s,170.0,140.0,15.0,31,3,0,page_3,These
e,185.0,140.0,15.0,31,4,0,page_3,These
 ,200.0,140.0,15.0,31,5,0,page_3,
a,215.0,140.0,15.0,31,6,0,page_3,activities
c,230.0,140.0,15.0,31,7,0,page_3,activities
t,245.0,140.0,15.0,31,8,0,page_3,activities
i,260.0,140.0,15.0,31,9,0,page_3,activities
v,275.0,140.0,15.0,31,10,0,page_3,activities
i,290.0,140.0,15.0,31,11,0,page_3,activities
t,305.0,140.0,15.0,31,12,0,page_3,activities
i,320.0,140.0,15.0,31,13,0,page_3,activities
e,335.0,140.0,15.0,31,14,0,page_3,activities
s,350.0,140.0,15.0,31,15,0,page_3,activities
 ,365.0,140.0,15.0,31,16,0,page_3,
i,380.0,140.0,15.0,31,17,0,page_3,include
n,395.0,140.0,15.0,31,18,0,page_3,include
c,410.0,140.0,15.0,31,19,0,page_3,include
l,425.0,140.0,15.0,31,20,0,page_3,include
u,440.0,140.0,15.0,31,21,0,page_3,include
d,455.0,140.0,15.0,31,22,0,page_3,include
e,470.0,140.0,15.0,31,23,0,page_3,include
 ,485.0,140.0,15.0,31,24,0,page_3,
w,500.0,140.0,15.0,31,25,0,page_3,working
o,515.0,140.0,15.0,31,26,0,page_3,working
r,530.0,140.0,15.0,31,27,0,page_3,working
k,545.0,140.0,15.0,31,28,0,page_3,working
i,560.0,140.0,15.0,31,29,0,page_3,working
n,575.0,140.0,15.0,31,30,0,page_3,working
g,590.0,140.0,15.0,31,31,0,page_3,working
 ,605.0,140.0,15.0,31,32,0,page_3,
g,620.0,140.0,15.0,31,33,0,page_3,group
r,635.0,140.0,15.0,31,34,0,page_3,group
o,650.0,140.0,15.0,31,35,0,page_3,group
u,665.0,140.0,15.0,31,36,0,page_3,group
p,680.0,140.0,15.0,31,37,0,page_3,group
 ,695.0,140.0,15.0,31,38,0,page_3,
m,710.0,140.0,15.0,31,39,0,page_3,"meetings,"
e,725.0,140.0,15.0,31,40,0,page_3,"meetings,"
e,740.0,140.0,15.0,31,41,0,page_3,"meetings,"
t,755.0,140.0,15.0,31,42,0,page_3,"meetings,"
i,770.0,140.0,15.0,31,43,0,page_3,"meetings,"
n,785.0,140.0,15.0,31,44,0,page_3,"meetings,"
g,800.0,140.0,15.0,31,45,0,page_3,"meetings,"
s,815.0,140.0,15.0,31,46,0,page_3,"meetings,"
",",830.0,140.0,15.0,31,47,0,page_3,"meetings,"
 ,845.0,140.0,15.0,31,48,0,page_3,
t,860.0,140.0,15.0,31,49,0,page_3,training
r,875.0,140.0,15.0,31,50,0,page_3,training
a,890.0,140.0,15.0,31,51,0,page_3,training
i,905.0,140.0,15.0,31,52,0,page_3,training
n,920.0,140.0,15.0,31,53,0,page_3,training
i,935.0,140.0,15.0,31,54,0,page_3,training
n,950.0,140.0,15.0,31,55,0,page_3,training
g,965.0,140.0,15.0,31,56,0,page_3,training
 ,980.0,140.0,15.0,31,57,0,page_3,
s,995.0,140.0,15.0,31,58,0,page_3,schools
c,1010.0,140.0,15.0,31,59,0,page_3,schools
h,1025.0,140.0,15.0,31,60,0,page_3,schools
o,1040.0,140.0,15.0,31,61,0,page_3,schools
o,1055.0,140.0,15.0,31,62,0,page_3,schools
l,1070.0,140.0,15.0,31,63,0,page_3,schools
s,1085.0,140.0,15.0,31,64,0,page_3,schools
t,125.0,233.0,15.0,31,0,1,page_3,to
o,140.0,233.0,15.0,31,1,1,page_3,to
 ,155.0,233.0,15.0,31,2,1,page_3,
s,170.0,233.0,15.0,31,3,1,page_3,share
h,185.0,233.0,15.0,31,4,1,page_3,share
a,200.0,233.0,15.0,31,5,1,page_3,share
r,215.0,233.0,15.0,31,6,1,page_3,share
e,230.0,233.0,15.0,31,7,1,page_3,share
 ,245.0,233.0,15.0,31,8,1,page_3,
s,260.0,233.0,15.0,31,9,1,page_3,skills
k,275.0,233.0,15.0,31,10,1,page_3,skills
i,290.0,233.0,15.0,31,11,1,page_3,skills
l,305.0,233.0,15.0,31,12,1,page_3,skills
l,320.0,233.0,15.0,31,13,1,page_3,skills
s,335.0,233.0,15.0,31,14,1,page_3,skills
 ,350.0,233.0,15.0,31,15,1,page_3,
w,365.0,233.0,15.0,31,16,1,page_3,with
i,380.0,233.0,15.0,31,17,1,page_3,with
t,395.0,233.0,15.0,31,18,1,page_3,with
h,410.0,233.0,15.0,31,19,1,page_3,with
 ,425.0,233.0,15.0,31,20,1,page_3,
y,440.0,233.0,15.0,31,21,1,page_3,younger
o,455.0,233.0,15.0,31,22,1,page_3,younger
u,470.0,233.0,15.0,31,23,1,page_3,younger
n,485.0,233.0,15.0,31,24,1,page_3,younger
g,500.0,233.0,15.0,31,25,1,page_3,younger
e,515.0,233.0,15.0,31,26,1,page_3,younger
r,530.0,233.0,15.0,31,27,1,page_3,younger
 ,545.0,233.0,15.0,31,28,1,page_3,
r,560.0,233.0,15.0,31,29,1,page_3,"researchers,"
e,575.0,233.0,15.0,31,30,1,page_3,"researchers,"
s,590.0,233.0,15.0,31,31,1,page_3,"researchers,"
e,605.0,233.0,15.0,31,32,1,page_3,"researchers,"
a,620.0,233.0,15.0,31,33,1,page_3,"researchers,"
r,635.0,233.0,15.0,31,34,1,page_3,"researchers,"
c,650.0,233.0,15.0,31,35,1,page_3,"researchers,"
h,665.0,233.0,15.0,31,36,1,page_3,"researchers,"
e,680.0,233.0,15.0,31,37,1,page_3,"researchers,"
r,695.0,233.0,15.0,31,38,1,page_3,"researchers,"
s,710.0,233.0,15.0,31,39,1,page_3,"researchers,"
",",725.0,233.0,15.0,31,40,1,page_3,"researchers,"
 ,740.0,233.0,15.0,31,41,1,page_3,
a,755.0,233.0,15.0,31,42,1,page_3,and
n,770.0,233.0,15.0,31,43,1,page_3,and
d,785.0,233.0,15.0,31,44,1,page_3,and
 ,800.0,233.0,15.0,31,45,1,page_3,
s,815.0,233.0,15.0,31,46,1,page_3,scientific
c,830.0,233.0,15.0,31,47,1,page_3,scientific
i,845.0,233.0,15.0,31,48,1,page_3,scientific
e,860.0,233.0,15.0,31,49,1,page_3,scientific
n,875.0,233.0,15.0,31,50,1,page_3,scientific
t,890.0,233.0,15.0,31,51,1,page_3,scientific
i,905.0,233.0,15.0,31,52,1,page_3,scientific
f,920.0,233.0,15.0,31,53,1,page_3,scientific
i,935.0,233.0,15.0,31,54,1,page_3,scientific
c,950.0,233.0,15.0,31,55,1,page_3,scientific
 ,965.0,233.0,15.0,31,56,1,page_3,
r,980.0,233.0,15.0,31,57,1,page_3,research
e,995.0,233.0,15.0,31,58,1,page_3,research
s,1010.0,233.0,15.0,31,59,1,page_3,research
e,1025.0,233.0,15.0,31,60,1,page_3,research
a,1040.0,233.0,15.0,31,61,1,page_3,research
r,1055.0,233.0,15.0,31,62,1,page_3,research
c,1070.0,233.0,15.0,31,63,1,page_3,research
h,1085.0,233.0,15.0,31,64,1,page_3,research
v,125.0,326.0,15.0,31,0,2,page_3,visits.
i,140.0,326.0,15.0,31,1,2,page_3,visits.
s,155.0,326.0,15.0,31,2,2,page_3,visits.
i,170.0,326.0,15.0,31,3,2,page_3,visits.
t,185.0,326.0,15.0,31,4,2,page_3,visits.
s,200.0,326.0,15.0,31,5,2,page_3,visits.
.,215.0,326.0,15.0,31,6,2,page_3,visits.
 ,230.0,326.0,15.0,31,7,2,page_3,
T,245.0,326.0,15.0,31,8,2,page_3,The
h,260.0,326.0,15.0,31,9,2,page_3,The
e,275.0,326.0,15.0,31,10,2,page_3,The
 ,290.0,326.0,15.0,31,11,2,page_3,
p,305.0,326.0,15.0,31,12,2,page_3,project
r,320.0,326.0,15.0,31,13,2,page_3,project
o,335.0,326.0,15.0,31,14,2,page_3,project
j,350.0,326.0,15.0,31,15,2,page_3,project
e,365.0,326.0,15.0,31,16,2,page_3,project
c,380.0,326.0,15.0,31,17,2,page_3,project
t,395.0,326.0,15.0,31,18,2,page_3,project
 ,410.0,326.0,15.0,31,19,2,page_3,
t,425.0,326.0,15.0,31,20,2,page_3,title
i,440.0,326.0,15.0,31,21,2,page_3,title
t,455.0,326.0,15.0,31,22,2,page_3,title
l,470.0,326.0,15.0,31,23,2,page_3,title
e,485.0,326.0,15.0,31,24,2,page_3,title
 ,500.0,326.0,15.0,31,25,2,page_3,
o,515.0,326.0,15.0,31,26,2,page_3,of
f,530.0,326.0,15.0,31,27,2,page_3,of
 ,545.0,326.0,15.0,31,28,2,page_3,
t,560.0,326.0,15.0,31,29,2,page_3,the
h,575.0,326.0,15.0,31,30,2,page_3,the
e,590.0,326.0,15.0,31,31,2,page_3,the
 ,605.0,326.0,15.0,31,32,2,page_3,
M,620.0,326.0,15.0,31,33,2,page_3,MultiplEYE
u,635.0,326.0,15.0,31,34,2,page_3,MultiplEYE
l,650.0,326.0,15.0,31,35,2,page_3,MultiplEYE
t,665.0,326.0,15.0,31,36,2,page_3,MultiplEYE
i,680.0,326.0,15.0,31,37,2,page_3,MultiplEYE
p,695.0,326.0,15.0,31,38,2,page_3,MultiplEYE
l,710.0,326.0,15.0,31,39,2,page_3,MultiplEYE
E,725.0,326.0,15.0,31,40,2,page_3,MultiplEYE
Y,740.0,326.0,15.0,31,41,2,page_3,MultiplEYE
E,755.0,326.0,15.0,31,42,2,page_3,MultiplEYE
 ,770.0,326.0,15.0,31,43,2,page_3,
C,785.0,326.0,15.0,31,44,2,page_3,COST
O,800.0,326.0,15.0,31,45,2,page_3,COST
S,815.0,326.0,15.0,31,46,2,page_3,COST
T,830.0,326.0,15.0,31,47,2,page_3,COST
 ,845.0,326.0,15.0,31,48,2,page_3,
A,860.0,326.0,15.0,31,49,2,page_3,Action
c,875.0,326.0,15.0,31,50,2,page_3,Action
t,890.0,326.0,15.0,31,51,2,page_3,Action
i,905.0,326.0,15.0,31,52,2,page_3,Action
o,920.0,326.0,15.0,31,53,2,page_3,Action
n,935.0,326.0,15.0,31,54,2,page_3,Action
 ,950.0,326.0,15.0,31,55,2,page_3,
i,965.0,326.0,15.0,31,56,2,page_3,is:
s,980.0,326.0,15.0,31,57,2,page_3,is:
:,995.0,326.0,15.0,31,58,2,page_3,is:
E,125.0,419.0,15.0,31,0,3,page_3,Enabling
n,140.0,419.0,15.0,31,1,3,page_3,Enabling
a,155.0,419.0,15.0,31,2,3,page_3,Enabling
b,170.0,419.0,15.0,31,3,3,page_3,Enabling
l,185.0,419.0,15.0,31,4,3,page_3,Enabling
i,200.0,419.0,15.0,31,5,3,page_3,Enabling
n,215.0,419.0,15.0,31,6,3,page_3,Enabling
g,230.0,419.0,15.0,31,7,3,page_3,Enabling
 ,245.0,419.0,15.0,31,8,3,page_3,
m,260.0,419.0,15.0,31,9,3,page_3,multilingual
u,275.0,419.0,15.0,31,10,3,page_3,multilingual
l,290.0,419.0,15.0,31,11,3,page_3,multilingual
t,305.0,419.0,15.0,31,12,3,page_3,multilingual
i,320.0,419.0,15.0,31,13,3,page_3,multilingual
l,335.0,419.0,15.0,31,14,3,page_3,multilingual
i,350.0,419.0,15.0,31,15,3,page_3,multilingual
n,365.0,419.0,15.0,31,16,3,page_3,multilingual
g,380.0,419.0,15.0,31,17,3,page_3,multilingual
u,395.0,419.0,15.0,31,18,3,page_3,multilingual
a,410.0,419.0,15.0,31,19,3,page_3,multilingual
l,425.0,419.0,15.0,31,20,3,page_3,multilingual
 ,440.0,419.0,15.0,31,21,3,page_3,
e,455.0,419.0,15.0,31,22,3,page_3,eye-tracking
y,470.0,419.0,15.0,31,23,3,page_3,eye-tracking
e,485.0,419.0,15.0,31,24,3,page_3,eye-tracking
-,500.0,419.0,15.0,31,25,3,page_3,eye-tracking
t,515.0,419.0,15.0,31,26,3,page_3,eye-tracking
r,530.0,419.0,15.0,31,27,3,page_3,eye-tracking
a,545.0,419.0,15.0,31,28,3,page_3,eye-tracking
c,560.0,419.0,15.0,31,29,3,page_3,eye-tracking
k,575.0,419.0,15.0,31,30,3,page_3,eye-tracking
i,590.0,419.0,15.0,31,31,3,page_3,eye-tracking
n,605.0,419.0,15.0,31,32,3,page_3,eye-tracking
g,620.0,419.0,15.0,31,33,3,page_3,eye-tracking
 ,635.0,419.0,15.0,31,34,3,page_3,
d,650.0,419.0,15.0,31,35,3,page_3,data
a,665.0,419.0,15.0,31,36,3,page_3,data
t,680.0,419.0,15.0,31,37,3,page_3,data
a,695.0,419.0,15.0,31,38,3,page_3,data
 ,710.0,419.0,15.0,31,39,3,page_3,
c,725.0,419.0,15.0,31,40,3,page_3,collection
o,740.0,419.0,15.0,31,41,3,page_3,collection
l,755.0,419.0,15.0,31,42,3,page_3,collection
l,770.0,419.0,15.0,31,43,3,page_3,collection
e,785.0,419.0,15.0,31,44,3,page_3,collection
c,800.0,419.0,15.0,31,45,3,page_3,collection
t,815.0,419.0,15.0,31,46,3,page_3,collection
i,830.0,419.0,15.0,31,47,3,page_3,collection
o,845.0,419.0,15.0,31,48,3,page_3,collection
n,860.0,419.0,15.0,31,49,3,page_3,collection
 ,875.0,419.0,15.0,31,50,3,page_3,
f,890.0,419.0,15.0,31,51,3,page_3,for
o,905.0,419.0,15.0,31,52,3,page_3,for
r,920.0,419.0,15.0,31,53,3,page_3,for
 ,935.0,419.0,15.0,31,54,3,page_3,
h,950.0,419.0,15.0,31,55,3,page_3,human
u,965.0,419.0,15.0,31,56,3,page_3,human
m,980.0,419.0,15.0,31,57,3,page_3,human
a,995.0,419.0,15.0,31,58,3,page_3,human
n,1010.0,419.0,15.0,31,59,3,page_3,human
 ,1025.0,419.0,15.0,31,60,3,page_3,
a,1040.0,419.0,15.0,31,61,3,page_3,and
n,1055.0,419.0,15.0,31,62,3,page_3,and
d,1070.0,419.0,15.0,31,63,3,page_3,and
m,125.0,512.0,15.0,31,0,4,page_3,machine
a,140.0,512.0,15.0,31,1,4,page_3,machine
c,155.0,512.0,15.0,31,2,4,page_3,machine
h,170.0,512.0,15.0,31,3,4,page_3,machine
i,185.0,512.0,15.0,31,4,4,page_3,machine
n,200.0,512.0,15.0,31,5,4,page_3,machine
e,215.0,512.0,15.0,31,6,4,page_3,machine
 ,230.0,512.0,15.0,31,7,4,page_3,
l,245.0,512.0,15.0,31,8,4,page_3,language
a,260.0,512.0,15.0,31,9,4,page_3,language
n,275.0,512.0,15.0,31,10,4,page_3,language
g,290.0,512.0,15.0,31,11,4,page_3,language
u,305.0,512.0,15.0,31,12,4,page_3,language
a,320.0,512.0,15.0,31,13,4,page_3,language
g,335.0,512.0,15.0,31,14,4,page_3,language
e,350.0,512.0,15.0,31,15,4,page_3,language
 ,365.0,512.0,15.0,31,16,4,page_3,
p,380.0,512.0,15.0,31,17,4,page_3,processing
r,395.0,512.0,15.0,31,18,4,page_3,processing
o,410.0,512.0,15.0,31,19,4,page_3,processing
c,425.0,512.0,15.0,31,20,4,page_3,processing
e,440.0,512.0,15.0,31,21,4,page_3,processing
s,455.0,512.0,15.0,31,22,4,page_3,processing
s,470.0,512.0,15.0,31,23,4,page_3,processing
i,485.0,512.0,15.0,31,24,4,page_3,processing
n,500.0,512.0,15.0,31,25,4,page_3,processing
g,515.0,512.0,15.0,31,26,4,page_3,processing
 ,530.0,512.0,15.0,31,27,4,page_3,
r,545.0,512.0,15.0,31,28,4,page_3,research.
e,560.0,512.0,15.0,31,29,4,page_3,research.
s,575.0,512.0,15.0,31,30,4,page_3,research.
e,590.0,512.0,15.0,31,31,4,page_3,research.
a,605.0,512.0,15.0,31,32,4,page_3,research.
r,620.0,512.0,15.0,31,33,4,page_3,research.
c,635.0,512.0,15.0,31,34,4,page_3,research.
h,650.0,512.0,15.0,31,35,4,page_3,research.
.,665.0,512.0,15.0,31,36,4,page_3,research.
 ,680.0,512.0,15.0,31,37,4,page_3,
T,695.0,512.0,15.0,31,38,4,page_3,This
h,710.0,512.0,15.0,31,39,4,page_3,This
i,725.0,512.0,15.0,31,40,4,page_3,This
s,740.0,512.0,15.0,31,41,4,page_3,This
 ,755.0,512.0,15.0,31,42,4,page_3,
m,770.0,512.0,15.0,31,43,4,page_3,means
e,785.0,512.0,15.0,31,44,4,page_3,means
a,800.0,512.0,15.0,31,45,4,page_3,means
n,815.0,512.0,15.0,31,46,4,page_3,means
s,830.0,512.0,15.0,31,47,4,page_3,means
 ,845.0,512.0,15.0,31,48,4,page_3,
t,860.0,512.0,15.0,31,49,4,page_3,that
h,875.0,512.0,15.0,31,50,4,page_3,that
a,890.0,512.0,15.0,31,51,4,page_3,that
t,905.0,512.0,15.0,31,52,4,page_3,that
 ,920.0,512.0,15.0,31,53,4,page_3,
t,935.0,512.0,15.0,31,54,4,page_3,the
h,950.0,512.0,15.0,31,55,4,page_3,the
e,965.0,512.0,15.0,31,56,4,page_3,the
M,125.0,605.0,15.0,31,0,5,page_3,MultiplEYE
u,140.0,605.0,15.0,31,1,5,page_3,MultiplEYE
l,155.0,605.0,15.0,31,2,5,page_3,MultiplEYE
t,170.0,605.0,15.0,31,3,5,page_3,MultiplEYE
i,185.0,605.0,15.0,31,4,5,page_3,MultiplEYE
p,200.0,605.0,15.0,31,5,5,page_3,MultiplEYE
l,215.0,605.0,15.0,31,6,5,page_3,MultiplEYE
E,230.0,605.0,15.0,31,7,5,page_3,MultiplEYE
Y,245.0,605.0,15.0,31,8,5,page_3,MultiplEYE
E,260.0,605.0,15.0,31,9,5,page_3,MultiplEYE
 ,275.0,605.0,15.0,31,10,5,page_3,
C,290.0,605.0,15.0,31,11,5,page_3,COST
O,305.0,605.0,15.0,31,12,5,page_3,COST
S,320.0,605.0,15.0,31,13,5,page_3,COST
T,335.0,605.0,15.0,31,14,5,page_3,COST
 ,350.0,605.0,15.0,31,15,5,page_3,
A,365.0,605.0,15.0,31,16,5,page_3,Action
c,380.0,605.0,15.0,31,17,5,page_3,Action
t,395.0,605.0,15.0,31,18,5,page_3,Action
i,410.0,605.0,15.0,31,19,5,page_3,Action
o,425.0,605.0,15.0,31,20,5,page_3,Action
n,440.0,605.0,15.0,31,21,5,page_3,Action
 ,455.0,605.0,15.0,31,22,5,page_3,
a,470.0,605.0,15.0,31,23,5,page_3,aims
i,485.0,605.0,15.0,31,24,5,page_3,aims
m,500.0,605.0,15.0,31,25,5,page_3,aims
s,515.0,605.0,15.0,31,26,5,page_3,aims
 ,530.0,605.0,15.0,31,27,5,page_3,
t,545.0,605.0,15.0,31,28,5,page_3,to
o,560.0,605.0,15.0,31,29,5,page_3,to
 ,575.0,605.0,15.0,31,30,5,page_3,
f,590.0,605.0,15.0,31,31,5,page_3,foster
o,605.0,605.0,15.0,31,32,5,page_3,foster
s,620.0,605.0,15.0,31,33,5,page_3,foster
t,635.0,605.0,15.0,31,34,5,page_3,foster
e,650.0,605.0,15.0,31,35,5,page_3,foster
r,665.0,605.0,15.0,31,36,5,page_3,foster
 ,680.0,605.0,15.0,31,37,5,page_3,
a,695.0,605.0,15.0,31,38,5,page_3,an
n,710.0,605.0,15.0,31,39,5,page_3,an
 ,725.0,605.0,15.0,31,40,5,page_3,
i,740.0,605.0,15.0,31,41,5,page_3,interdisciplinary
n,755.0,605.0,15.0,31,42,5,page_3,interdisciplinary
t,770.0,605.0,15.0,31,43,5,page_3,interdisciplinary
e,785.0,605.0,15.0,31,44,5,page_3,interdisciplinary
r,800.0,605.0,15.0,31,45,5,page_3,interdisciplinary
d,815.0,605.0,15.0,31,46,5,page_3,interdisciplinary
i,830.0,605.0,15.0,31,47,5,page_3,interdisciplinary
s,845.0,605.0,15.0,31,48,5,page_3,interdisciplinary
c,860.0,605.0,15.0,31,49,5,page_3,interdisciplinary
i,875.0,605.0,15.0,31,50,5,page_3,interdisciplinary
p,890.0,605.0,15.0,31,51,5,page_3,interdisciplinary
l,905.0,605.0,15.0,31,52,5,page_3,interdisciplinary
i,920.0,605.0,15.0,31,53,5,page_3,interdisciplinary
n,935.0,605.0,15.0,31,54,5,page_3,interdisciplinary
a,950.0,605.0,15.0,31,55,5,page_3,interdisciplinary
r,965.0,605.0,15.0,31,56,5,page_3,interdisciplinary
y,980.0,605.0,15.0,31,57,5,page_3,interdisciplinary
 ,995.0,605.0,15.0,31,58,5,page_3,
n,1010.0,605.0,15.0,31,59,5,page_3,network
e,1025.0,605.0,15.0,31,60,5,page_3,network
t,1040.0,605.0,15.0,31,61,5,page_3,network
w,1055.0,605.0,15.0,31,62,5,page_3,network
o,1070.0,605.0,15.0,31,63,5,page_3,network
r,1085.0,605.0,15.0,31,64,5,page_3,network
k,1100.0,605.0,15.0,31,65,5,page_3,network
o,125.0,698.0,15.0,31,0,6,page_3,of
f,140.0,698.0,15.0,31,1,6,page_3,of
 ,155.0,698.0,15.0,31,2,6,page_3,
r,170.0,698.0,15.0,31,3,6,page_3,research
e,185.0,698.0,15.0,31,4,6,page_3,research
s,200.0,698.0,15.0,31,5,6,page_3,research
e,215.0,698.0,15.0,31,6,6,page_3,research
a,230.0,698.0,15.0,31,7,6,page_3,research
r,245.0,698.0,15.0,31,8,6,page_3,research
c,260.0,698.0,15.0,31,9,6,page_3,research
h,275.0,698.0,15.0,31,10,6,page_3,research
 ,290.0,698.0,15.0,31,11,6,page_3,
g,305.0,698.0,15.0,31,12,6,page_3,groups
r,320.0,698.0,15.0,31,13,6,page_3,groups
o,335.0,698.0,15.0,31,14,6,page_3,groups
u,350.0,698.0,15.0,31,15,6,page_3,groups
p,365.0,698.0,15.0,31,16,6,page_3,groups
s,380.0,698.0,15.0,31,17,6,page_3,groups
 ,395.0,698.0,15.0,31,18,6,page_3,
w,410.0,698.0,15.0,31,19,6,page_3,working
o,425.0,698.0,15.0,31,20,6,page_3,working
r,440.0,698.0,15.0,31,21,6,page_3,working
k,455.0,698.0,15.0,31,22,6,page_3,working
i,470.0,698.0,15.0,31,23,6,page_3,working
n,485.0,698.0,15.0,31,24,6,page_3,working
g,500.0,698.0,15.0,31,25,6,page_3,working
 ,515.0,698.0,15.0,31,26,6,page_3,
o,530.0,698.0,15.0,31,27,6,page_3,on
n,545.0,698.0,15.0,31,28,6,page_3,on
 ,560.0,698.0,15.0,31,29,6,page_3,
c,575.0,698.0,15.0,31,30,6,page_3,collecting
o,590.0,698.0,15.0,31,31,6,page_3,collecting
l,605.0,698.0,15.0,31,32,6,page_3,collecting
l,620.0,698.0,15.0,31,33,6,page_3,collecting
e,635.0,698.0,15.0,31,34,6,page_3,collecting
c,650.0,698.0,15.0,31,35,6,page_3,collecting
t,665.0,698.0,15.0,31,36,6,page_3,collecting
i,680.0,698.0,15.0,31,37,6,page_3,collecting
n,695.0,698.0,15.0,31,38,6,page_3,collecting
g,710.0,698.0,15.0,31,39,6,page_3,collecting
 ,725.0,698.0,15.0,31,40,6,page_3,
e,740.0,698.0,15.0,31,41,6,page_3,eye-tracking
y,755.0,698.0,15.0,31,42,6,page_3,eye-tracking
e,770.0,698.0,15.0,31,43,6,page_3,eye-tracking
-,785.0,698.0,15.0,31,44,6,page_3,eye-tracking
t,800.0,698.0,15.0,31,45,6,page_3,eye-tracking
r,815.0,698.0,15.0,31,46,6,page_3,eye-tracking
a,830.0,698.0,15.0,31,47,6,page_3,eye-tracking
c,845.0,698.0,15.0,31,48,6,page_3,eye-tracking
k,860.0,698.0,15.0,31,49,6,page_3,eye-tracking
i,875.0,698.0,15.0,31,50,6,page_3,eye-tracking
n,890.0,698.0,15.0,31,51,6,page_3,eye-tracking
g,905.0,698.0,15.0,31,52,6,page_3,eye-tracking
 ,920.0,698.0,15.0,31,53,6,page_3,
d,935.0,698.0,15.0,31,54,6,page_3,data
a,950.0,698.0,15.0,31,55,6,page_3,data
t,965.0,698.0,15.0,31,56,6,page_3,data
a,980.0,698.0,15.0,31,57,6,page_3,data
 ,995.0,698.0,15.0,31,58,6,page_3,
f,1010.0,698.0,15.0,31,59,6,page_3,from
r,1025.0,698.0,15.0,31,60,6,page_3,from
o,1040.0,698.0,15.0,31,61,6,page_3,from
m,1055.0,698.0,15.0,31,62,6,page_3,from
r,125.0,791.0,15.0,31,0,7,page_3,reading
e,140.0,791.0,15.0,31,1,7,page_3,reading
a,155.0,791.0,15.0,31,2,7,page_3,reading
d,170.0,791.0,15.0,31,3,7,page_3,reading
i,185.0,791.0,15.0,31,4,7,page_3,reading
n,200.0,791.0,15.0,31,5,7,page_3,reading
g,215.0,791.0,15.0,31,6,7,page_3,reading
 ,230.0,791.0,15.0,31,7,7,page_3,
i,245.0,791.0,15.0,31,8,7,page_3,in
n,260.0,791.0,15.0,31,9,7,page_3,in
 ,275.0,791.0,15.0,31,10,7,page_3,
m,290.0,791.0,15.0,31,11,7,page_3,multiple
u,305.0,791.0,15.0,31,12,7,page_3,multiple
l,320.0,791.0,15.0,31,13,7,page_3,multiple
t,335.0,791.0,15.0,31,14,7,page_3,multiple
i,350.0,791.0,15.0,31,15,7,page_3,multiple
p,365.0,791.0,15.0,31,16,7,page_3,multiple
l,380.0,791.0,15.0,31,17,7,page_3,multiple
e,395.0,791.0,15.0,31,18,7,page_3,multiple
 ,410.0,791.0,15.0,31,19,7,page_3,
l,425.0,791.0,15.0,31,20,7,page_3,languages.
a,440.0,791.0,15.0,31,21,7,page_3,languages.
n,455.0,791.0,15.0,31,22,7,page_3,languages.
g,470.0,791.0,15.0,31,23,7,page_3,languages.
u,485.0,791.0,15.0,31,24,7,page_3,languages.
a,500.0,791.0,15.0,31,25,7,page_3,languages.
g,515.0,791.0,15.0,31,26,7,page_3,languages.
e,530.0,791.0,15.0,31,27,7,page_3,languages.
s,545.0,791.0,15.0,31,28,7,page_3,languages.
.,560.0,791.0,15.0,31,29,7,page_3,languages.
T,125.0,140.0,15.0,31,0,0,page_4,The
h,140.0,140.0,15.0,31,1,0,page_4,The
e,155.0,140.0,15.0,31,2,0,page_4,The
 ,170.0,140.0,15.0,31,3,0,page_4,
g,185.0,140.0,15.0,31,4,0,page_4,goal
o,200.0,140.0,15.0,31,5,0,page_4,goal
a,215.0,140.0,15.0,31,6,0,page_4,goal
l,230.0,140.0,15.0,31,7,0,page_4,goal
 ,245.0,140.0,15.0,31,8,0,page_4,
i,260.0,140.0,15.0,31,9,0,page_4,is
s,275.0,140.0,15.0,31,10,0,page_4,is
 ,290.0,140.0,15.0,31,11,0,page_4,
t,305.0,140.0,15.0,31,12,0,page_4,to
o,320.0,140.0,15.0,31,13,0,page_4,to
 ,335.0,140.0,15.0,31,14,0,page_4,
s,350.0,140.0,15.0,31,15,0,page_4,support
u,365.0,140.0,15.0,31,16,0,page_4,support
p,380.0,140.0,15.0,31,17,0,page_4,support
p,395.0,140.0,15.0,31,18,0,page_4,support
o,410.0,140.0,15.0,31,19,0,page_4,support
r,425.0,140.0,15.0,31,20,0,page_4,support
t,440.0,140.0,15.0,31,21,0,page_4,support
 ,455.0,140.0,15.0,31,22,0,page_4,
t,470.0,140.0,15.0,31,23,0,page_4,the
h,485.0,140.0,15.0,31,24,0,page_4,the
e,500.0,140.0,15.0,31,25,0,page_4,the
 ,515.0,140.0,15.0,31,26,0,page_4,
d,530.0,140.0,15.0,31,27,0,page_4,development
e,545.0,140.0,15.0,31,28,0,page_4,development
v,560.0,140.0,15.0,31,29,0,page_4,development
e,575.0,140.0,15.0,31,30,0,page_4,development
l,590.0,140.0,15.0,31,31,0,page_4,development
o,605.0,140.0,15.0,31,32,0,page_4,development
p,620.0,140.0,15.0,31,33,0,page_4,development
m,635.0,140.0,15.0,31,34,0,page_4,development
e,650.0,140.0,15.0,31,35,0,page_4,development
n,665.0,140.0,15.0,31,36,0,page_4,development
t,680.0,140.0,15.0,31,37,0,page_4,development
 ,695.0,140.0,15.0,31,38,0,page_4,
o,710.0,140.0,15.0,31,39,0,page_4,of
